,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0_raw[61],-1.752,0.74,-3.138,-0.391,0.009,0.008,6923.539,6300.107,1.0
u0_raw[62],-1.328,0.118,-1.558,-1.119,0.007,0.003,249.568,767.475,1.019
u0_raw[63],-0.704,0.097,-0.889,-0.526,0.008,0.003,135.786,594.911,1.034
u0_raw[64],-0.96,0.102,-1.151,-0.771,0.007,0.003,218.967,571.432,1.025
u0_raw[65],-0.233,0.092,-0.408,-0.069,0.013,0.003,52.78,367.202,1.056
u0_raw[66],0.901,0.108,0.686,1.096,0.016,0.005,43.231,184.202,1.074
u0_raw[67],-0.507,0.101,-0.691,-0.316,0.011,0.003,91.667,570.117,1.038
u0_raw[68],0.95,0.097,0.775,1.141,0.017,0.007,33.584,102.825,1.096
u0_raw[69],-0.489,0.156,-0.787,-0.206,0.009,0.002,277.043,1634.695,1.017
u0_raw[70],-1.757,0.125,-1.987,-1.519,0.008,0.004,219.93,586.489,1.014
u0_raw[71],1.358,0.119,1.135,1.588,0.017,0.007,50.554,132.355,1.07
u0_raw[72],-0.619,0.094,-0.791,-0.441,0.01,0.003,89.792,486.843,1.041
u0_raw[73],-0.851,0.093,-1.026,-0.677,0.008,0.003,142.265,402.441,1.037
u0_raw[74],-0.776,0.089,-0.943,-0.614,0.009,0.003,104.679,347.963,1.047
u0_raw[75],0.526,0.125,0.291,0.764,0.015,0.004,71.362,404.801,1.042
u0_raw[76],1.036,0.106,0.825,1.228,0.016,0.006,41.459,134.198,1.079
u0_raw[77],-0.673,0.104,-0.863,-0.474,0.009,0.003,130.255,586.08,1.034
u0_raw[78],0.03,0.098,-0.154,0.218,0.013,0.003,53.785,297.084,1.054
u0_raw[79],0.517,0.1,0.331,0.711,0.015,0.005,46.019,164.05,1.065
u0_raw[80],0.362,0.095,0.186,0.538,0.015,0.004,42.497,186.581,1.069
u0_raw[81],0.071,0.093,-0.112,0.235,0.014,0.004,45.694,182.068,1.064
u0_raw[82],-1.058,0.106,-1.253,-0.859,0.007,0.003,227.068,616.101,1.024
u0_raw[83],-0.028,0.082,-0.181,0.122,0.014,0.004,35.162,118.755,1.083
u0_raw[84],-0.224,0.081,-0.375,-0.073,0.013,0.003,40.292,173.708,1.073
u0_raw[85],1.049,0.109,0.858,1.266,0.017,0.006,42.537,145.55,1.075
u0_raw[86],-1.587,0.125,-1.813,-1.353,0.008,0.003,243.871,678.333,1.014
u0_raw[87],-0.222,0.094,-0.4,-0.051,0.012,0.003,57.988,286.627,1.052
u0_raw[88],-1.068,0.106,-1.269,-0.876,0.007,0.003,216.92,608.788,1.025
u0_raw[89],0.685,0.102,0.501,0.885,0.016,0.005,39.427,159.385,1.077
u0_raw[90],0.669,0.097,0.491,0.856,0.016,0.005,38.866,154.129,1.078
u0_raw[91],0.578,0.102,0.393,0.778,0.016,0.005,42.55,142.903,1.07
u0_raw[92],1.487,0.122,1.262,1.723,0.018,0.007,46.273,144.814,1.076
u0_raw[93],0.423,0.181,0.077,0.757,0.011,0.002,279.137,1801.611,1.017
u0_raw[94],-1.557,0.12,-1.782,-1.34,0.008,0.004,229.485,593.932,1.015
u0_raw[95],-1.365,0.112,-1.567,-1.146,0.007,0.003,227.364,555.366,1.019
u0_raw[96],1.411,0.118,1.189,1.634,0.017,0.007,47.206,139.052,1.076
u0_raw[97],0.246,0.093,0.066,0.416,0.015,0.004,40.899,220.722,1.071
u0_raw[98],0.434,0.094,0.258,0.609,0.015,0.005,40.644,113.644,1.073
u0_raw[99],0.618,0.098,0.43,0.8,0.016,0.005,39.358,130.893,1.077
u0_raw[100],-0.303,0.14,-0.576,-0.05,0.011,0.002,162.749,1348.084,1.023
u0_raw[101],-0.302,0.096,-0.476,-0.119,0.012,0.003,63.173,396.614,1.049
u0_raw[102],-1.003,0.11,-1.212,-0.803,0.007,0.003,239.0,809.22,1.022
u0_raw[103],-0.131,0.083,-0.292,0.017,0.013,0.004,40.631,237.665,1.073
u0_raw[104],-1.097,0.106,-1.302,-0.908,0.007,0.003,214.717,543.32,1.023
u0_raw[105],-0.016,0.12,-0.235,0.215,0.013,0.002,86.171,1040.074,1.034
u0_raw[106],-1.871,0.163,-2.171,-1.565,0.009,0.003,342.988,923.69,1.008
u0_raw[107],0.157,0.094,-0.02,0.331,0.014,0.003,44.347,226.955,1.065
u0_raw[108],0.258,0.098,0.077,0.441,0.014,0.004,48.961,207.446,1.061
u0_raw[109],-0.23,0.094,-0.406,-0.056,0.012,0.003,62.45,387.683,1.05
u0_raw[110],1.632,0.12,1.412,1.865,0.018,0.008,45.876,119.492,1.082
u0_raw[111],-0.806,0.114,-1.028,-0.593,0.008,0.002,223.258,763.565,1.025
u0_raw[112],0.659,0.099,0.481,0.852,0.016,0.005,37.084,135.838,1.081
u0_raw[113],0.796,0.102,0.605,0.987,0.016,0.006,43.072,154.659,1.074
u0_raw[114],1.999,0.141,1.717,2.255,0.018,0.008,59.265,139.496,1.069
u0_raw[115],0.188,0.092,0.01,0.353,0.015,0.004,39.987,219.789,1.071
u0_raw[116],1.307,0.11,1.115,1.53,0.018,0.007,39.002,120.197,1.087
u0_raw[117],0.493,0.096,0.314,0.674,0.015,0.005,39.977,170.685,1.074
u0_raw[118],-0.752,0.1,-0.935,-0.559,0.008,0.003,141.708,425.962,1.034
u0_raw[119],-0.933,0.101,-1.123,-0.744,0.007,0.003,192.395,542.7,1.031
u0_raw[120],1.014,0.108,0.814,1.225,0.017,0.006,41.164,142.941,1.078
u0_raw[121],-0.98,0.103,-1.174,-0.791,0.007,0.003,217.99,508.832,1.025
u0_raw[122],-1.257,0.101,-1.443,-1.067,0.007,0.004,192.115,447.437,1.023
