,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0[152],0.124,0.024,0.079,0.17,0.003,0.001,65.281,248.538,1.054
u0[153],0.224,0.147,-0.056,0.498,0.002,0.002,7812.565,6053.502,1.001
u0[154],-0.327,0.022,-0.369,-0.285,0.003,0.001,55.158,185.817,1.064
u0[155],-0.243,0.024,-0.289,-0.2,0.003,0.001,65.765,244.951,1.054
u0[156],-0.019,0.024,-0.064,0.025,0.003,0.001,64.565,256.431,1.055
u0[157],-0.265,0.023,-0.309,-0.222,0.003,0.001,62.483,246.432,1.056
u0[158],0.724,0.022,0.682,0.764,0.003,0.001,55.226,205.623,1.062
u0[159],0.449,0.024,0.403,0.494,0.003,0.001,64.009,229.835,1.057
u0[160],0.231,0.024,0.186,0.274,0.003,0.001,66.108,222.895,1.053
u0[161],0.089,0.047,0.001,0.176,0.003,0.001,272.523,1432.108,1.015
u0[162],-0.133,0.025,-0.181,-0.087,0.003,0.001,71.21,277.471,1.051
u0[163],-0.072,0.024,-0.117,-0.028,0.003,0.001,65.217,196.416,1.055
u0[164],-0.049,0.031,-0.107,0.009,0.003,0.001,109.497,390.351,1.03
u0[165],-0.259,0.022,-0.3,-0.218,0.003,0.001,56.381,192.739,1.064
u0[166],0.412,0.025,0.366,0.457,0.003,0.001,70.829,281.847,1.049
u0[167],0.249,0.024,0.204,0.292,0.003,0.001,64.016,222.117,1.054
u0[168],-0.098,0.024,-0.144,-0.056,0.003,0.001,61.85,210.989,1.058
u0[169],0.074,0.024,0.028,0.118,0.003,0.001,68.81,244.288,1.052
u0[170],0.052,0.024,0.006,0.096,0.003,0.001,67.45,258.579,1.052
u0[171],-0.035,0.025,-0.082,0.01,0.003,0.001,70.487,291.205,1.05
u0[172],0.045,0.024,0.002,0.093,0.003,0.001,64.311,229.556,1.055
u0[173],-0.235,0.026,-0.284,-0.187,0.003,0.001,72.906,265.002,1.049
u0[174],0.313,0.025,0.265,0.358,0.003,0.001,68.612,217.704,1.054
u0[175],-0.181,0.024,-0.229,-0.139,0.003,0.001,65.831,226.434,1.052
u0[176],0.001,0.025,-0.049,0.046,0.003,0.001,69.163,243.808,1.052
u0[177],-0.057,0.044,-0.14,0.025,0.003,0.001,247.127,987.052,1.015
u0[178],0.325,0.023,0.28,0.367,0.003,0.001,63.779,250.04,1.056
