,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_gpt2_surprisal[80],0.011,0.009,-0.006,0.029,0.0,0.0,13054.895,5535.896,1.0
u_slope_gpt2_surprisal[81],0.003,0.01,-0.016,0.022,0.0,0.0,14181.535,5335.494,1.001
u_slope_gpt2_surprisal[82],-0.005,0.01,-0.024,0.013,0.0,0.0,14507.454,6040.965,1.001
u_slope_gpt2_surprisal[83],-0.003,0.008,-0.02,0.012,0.0,0.0,13499.539,5144.398,1.001
u_slope_gpt2_surprisal[84],0.009,0.008,-0.006,0.024,0.0,0.0,16256.745,5764.576,1.001
u_slope_gpt2_surprisal[85],0.001,0.01,-0.017,0.019,0.0,0.0,15446.974,5836.001,1.001
u_slope_gpt2_surprisal[86],0.002,0.01,-0.019,0.02,0.0,0.0,13808.134,5633.417,1.002
u_slope_gpt2_surprisal[87],-0.001,0.01,-0.02,0.017,0.0,0.0,12696.237,5683.193,1.002
u_slope_gpt2_surprisal[88],0.0,0.01,-0.018,0.021,0.0,0.0,15406.153,5966.201,1.001
u_slope_gpt2_surprisal[89],0.012,0.009,-0.006,0.03,0.0,0.0,13712.548,5834.863,1.001
u_slope_gpt2_surprisal[90],0.01,0.01,-0.009,0.031,0.0,0.0,13996.326,5843.326,1.0
u_slope_gpt2_surprisal[91],-0.003,0.01,-0.022,0.016,0.0,0.0,13856.222,5734.511,1.002
u_slope_gpt2_surprisal[92],-0.006,0.009,-0.023,0.011,0.0,0.0,14471.636,6099.935,1.0
u_slope_gpt2_surprisal[93],0.003,0.012,-0.019,0.027,0.0,0.0,13463.736,5167.049,1.001
u_slope_gpt2_surprisal[94],-0.004,0.009,-0.022,0.013,0.0,0.0,14964.411,5874.857,1.001
u_slope_gpt2_surprisal[95],0.007,0.01,-0.01,0.026,0.0,0.0,14766.178,5734.399,1.001
u_slope_gpt2_surprisal[96],0.007,0.01,-0.012,0.027,0.0,0.0,14852.262,5486.744,1.0
u_slope_gpt2_surprisal[97],-0.013,0.01,-0.03,0.006,0.0,0.0,15026.57,6602.72,1.0
u_slope_gpt2_surprisal[98],-0.004,0.009,-0.021,0.013,0.0,0.0,14115.009,5431.407,1.001
u_slope_gpt2_surprisal[99],-0.001,0.01,-0.02,0.017,0.0,0.0,15796.497,5566.594,1.0
u_slope_gpt2_surprisal[100],-0.003,0.013,-0.026,0.022,0.0,0.0,15518.521,5553.767,1.0
u_slope_gpt2_surprisal[101],0.004,0.01,-0.013,0.023,0.0,0.0,13327.491,6018.709,1.0
u_slope_gpt2_surprisal[102],-0.002,0.011,-0.022,0.019,0.0,0.0,15302.156,5265.935,1.001
u_slope_gpt2_surprisal[103],-0.004,0.009,-0.021,0.013,0.0,0.0,15565.668,5676.631,1.002
u_slope_gpt2_surprisal[104],-0.01,0.01,-0.029,0.008,0.0,0.0,13160.493,5978.765,1.001
u_slope_gpt2_surprisal[105],-0.009,0.011,-0.029,0.012,0.0,0.0,13680.889,5924.06,1.0
u_slope_gpt2_surprisal[106],-0.001,0.012,-0.022,0.021,0.0,0.0,14729.457,5999.178,1.002
u_slope_gpt2_surprisal[107],0.007,0.009,-0.01,0.025,0.0,0.0,14185.059,5718.339,1.0
u_slope_gpt2_surprisal[108],-0.01,0.01,-0.028,0.01,0.0,0.0,14823.979,5815.367,1.002
u_slope_gpt2_surprisal[109],-0.009,0.009,-0.027,0.009,0.0,0.0,13195.099,6205.876,1.0
u_slope_gpt2_surprisal[110],0.005,0.009,-0.011,0.021,0.0,0.0,13819.882,6137.384,1.0
u_slope_gpt2_surprisal[111],-0.009,0.011,-0.03,0.012,0.0,0.0,15036.859,5410.802,1.001
u_slope_gpt2_surprisal[112],0.002,0.009,-0.015,0.02,0.0,0.0,13701.507,5580.891,1.0
u_slope_gpt2_surprisal[113],0.021,0.009,0.004,0.037,0.0,0.0,11039.038,5541.466,1.001
u_slope_gpt2_surprisal[114],0.022,0.011,0.002,0.044,0.0,0.0,12107.973,5321.028,1.0
u_slope_gpt2_surprisal[115],-0.005,0.01,-0.024,0.013,0.0,0.0,14512.681,5216.552,1.0
u_slope_gpt2_surprisal[116],-0.013,0.009,-0.029,0.004,0.0,0.0,15040.885,5877.94,1.0
u_slope_gpt2_surprisal[117],0.014,0.009,-0.004,0.031,0.0,0.0,12168.428,5339.45,1.0
u_slope_gpt2_surprisal[118],-0.006,0.01,-0.026,0.013,0.0,0.0,14303.343,5886.33,1.0
u_slope_gpt2_surprisal[119],-0.0,0.01,-0.019,0.018,0.0,0.0,14558.015,5467.58,1.001
u_slope_gpt2_surprisal[120],-0.01,0.01,-0.029,0.009,0.0,0.0,12982.783,6072.041,1.0
u_slope_gpt2_surprisal[121],-0.001,0.01,-0.02,0.016,0.0,0.0,14758.065,5837.841,1.001
u_slope_gpt2_surprisal[122],-0.004,0.008,-0.019,0.012,0.0,0.0,13191.178,5627.732,1.0
u_slope_gpt2_surprisal[123],0.003,0.01,-0.017,0.021,0.0,0.0,11938.574,5778.226,1.0
u_slope_gpt2_surprisal[124],0.011,0.01,-0.008,0.03,0.0,0.0,14682.268,6175.811,1.001
u_slope_gpt2_surprisal[125],-0.0,0.01,-0.019,0.02,0.0,0.0,17352.294,5854.764,1.001
u_slope_gpt2_surprisal[126],-0.009,0.011,-0.03,0.011,0.0,0.0,15045.593,5786.286,1.0
u_slope_gpt2_surprisal[127],0.026,0.01,0.007,0.044,0.0,0.0,11994.288,5550.398,1.001
u_slope_gpt2_surprisal[128],0.009,0.01,-0.011,0.028,0.0,0.0,16201.665,5580.922,1.0
u_slope_gpt2_surprisal[129],0.007,0.01,-0.011,0.025,0.0,0.0,14688.672,5742.748,1.0
u_slope_gpt2_surprisal[130],-0.004,0.013,-0.028,0.019,0.0,0.0,14074.706,5487.956,1.002
u_slope_gpt2_surprisal[131],0.0,0.013,-0.025,0.025,0.0,0.0,15785.978,5913.785,1.001
u_slope_gpt2_surprisal[132],0.004,0.009,-0.014,0.021,0.0,0.0,13489.138,5249.754,1.0
u_slope_gpt2_surprisal[133],0.021,0.011,0.0,0.044,0.0,0.0,11991.627,5873.797,1.0
u_slope_gpt2_surprisal[134],-0.001,0.011,-0.021,0.018,0.0,0.0,14271.931,6333.673,1.001
u_slope_gpt2_surprisal[135],0.002,0.01,-0.017,0.02,0.0,0.0,11658.707,5326.33,1.001
u_slope_gpt2_surprisal[136],0.001,0.008,-0.014,0.018,0.0,0.0,12556.83,5876.133,1.002
u_slope_gpt2_surprisal[137],-0.008,0.009,-0.025,0.009,0.0,0.0,12938.638,5020.729,1.0
u_slope_gpt2_surprisal[138],0.006,0.012,-0.017,0.029,0.0,0.0,15864.475,5716.868,1.002
u_slope_gpt2_surprisal[139],0.004,0.011,-0.017,0.023,0.0,0.0,14403.815,5782.316,1.001
u_slope_gpt2_surprisal[140],-0.002,0.013,-0.026,0.022,0.0,0.0,14829.814,5200.982,1.0
u_slope_gpt2_surprisal[141],0.002,0.01,-0.018,0.02,0.0,0.0,17240.663,6165.641,1.001
u_slope_gpt2_surprisal[142],-0.018,0.011,-0.04,0.001,0.0,0.0,11828.091,5632.549,1.002
u_slope_gpt2_surprisal[143],0.006,0.009,-0.011,0.023,0.0,0.0,13512.287,6072.032,1.001
u_slope_gpt2_surprisal[144],0.0,0.01,-0.019,0.018,0.0,0.0,15519.303,5906.53,1.0
u_slope_gpt2_surprisal[145],-0.01,0.01,-0.028,0.008,0.0,0.0,13717.336,5934.95,1.0
u_slope_gpt2_surprisal[146],0.011,0.011,-0.009,0.031,0.0,0.0,12741.194,5981.829,1.0
u_slope_gpt2_surprisal[147],0.001,0.008,-0.014,0.016,0.0,0.0,14958.641,6249.058,1.0
u_slope_gpt2_surprisal[148],-0.003,0.01,-0.022,0.016,0.0,0.0,14846.934,5662.837,1.001
u_slope_gpt2_surprisal[149],-0.009,0.011,-0.029,0.011,0.0,0.0,13081.091,5590.774,1.0
u_slope_gpt2_surprisal[150],-0.018,0.009,-0.035,-0.0,0.0,0.0,12967.085,6233.204,1.0
u_slope_gpt2_surprisal[151],-0.002,0.01,-0.021,0.016,0.0,0.0,13510.618,5663.291,1.001
u_slope_gpt2_surprisal[152],0.01,0.01,-0.008,0.03,0.0,0.0,13829.569,5378.311,1.001
u_slope_gpt2_surprisal[153],-0.001,0.013,-0.026,0.023,0.0,0.0,11317.747,5607.617,1.0
u_slope_gpt2_surprisal[154],-0.003,0.008,-0.019,0.013,0.0,0.0,15373.246,5973.365,1.0
u_slope_gpt2_surprisal[155],0.004,0.01,-0.014,0.023,0.0,0.0,13691.05,5656.452,1.001
u_slope_gpt2_surprisal[156],-0.003,0.01,-0.023,0.016,0.0,0.0,17492.573,4948.386,1.001
u_slope_gpt2_surprisal[157],-0.005,0.01,-0.023,0.013,0.0,0.0,15157.549,5842.304,1.0
u_slope_gpt2_surprisal[158],-0.009,0.008,-0.025,0.006,0.0,0.0,12187.77,5452.015,1.0
u_slope_gpt2_surprisal[159],-0.001,0.01,-0.019,0.017,0.0,0.0,14674.969,5811.194,1.001
u_slope_gpt2_surprisal[160],0.008,0.01,-0.01,0.027,0.0,0.0,13268.615,5373.739,1.001
u_slope_gpt2_surprisal[161],0.002,0.013,-0.022,0.026,0.0,0.0,14483.62,5307.027,1.0
u_slope_gpt2_surprisal[162],-0.005,0.011,-0.027,0.015,0.0,0.0,15319.397,5406.746,1.0
u_slope_gpt2_surprisal[163],-0.012,0.011,-0.032,0.009,0.0,0.0,14011.143,5357.032,1.001
u_slope_gpt2_surprisal[164],-0.001,0.011,-0.021,0.02,0.0,0.0,17134.144,5573.071,1.001
u_slope_gpt2_surprisal[165],-0.015,0.009,-0.033,0.001,0.0,0.0,13810.747,5733.602,1.001
u_slope_gpt2_surprisal[166],0.034,0.011,0.012,0.055,0.0,0.0,7885.277,5702.53,1.0
u_slope_gpt2_surprisal[167],0.012,0.011,-0.008,0.032,0.0,0.0,12618.941,5709.751,1.001
u_slope_gpt2_surprisal[168],0.003,0.009,-0.015,0.02,0.0,0.0,14639.988,6141.908,1.0
u_slope_gpt2_surprisal[169],0.003,0.011,-0.017,0.022,0.0,0.0,15986.849,6254.695,1.001
u_slope_gpt2_surprisal[170],0.001,0.01,-0.018,0.019,0.0,0.0,13513.816,5728.235,1.001
u_slope_gpt2_surprisal[171],0.017,0.01,-0.001,0.034,0.0,0.0,12810.025,5854.05,1.001
u_slope_gpt2_surprisal[172],-0.006,0.009,-0.022,0.011,0.0,0.0,14340.658,6053.722,1.0
u_slope_gpt2_surprisal[173],-0.001,0.01,-0.019,0.018,0.0,0.0,14579.847,5643.68,1.003
u_slope_gpt2_surprisal[174],-0.003,0.009,-0.02,0.015,0.0,0.0,13765.28,5557.762,1.001
u_slope_gpt2_surprisal[175],-0.004,0.011,-0.024,0.016,0.0,0.0,13697.291,5923.623,1.0
u_slope_gpt2_surprisal[176],-0.004,0.011,-0.024,0.016,0.0,0.0,15967.691,6363.124,1.001
u_slope_gpt2_surprisal[177],-0.001,0.012,-0.024,0.021,0.0,0.0,12376.11,5856.501,1.0
u_slope_gpt2_surprisal[178],0.012,0.01,-0.007,0.03,0.0,0.0,13812.534,5694.202,1.001
u_slope_integration_cost[0],0.0,0.004,-0.007,0.008,0.0,0.0,15543.646,6290.163,1.002
u_slope_integration_cost[1],0.001,0.003,-0.006,0.007,0.0,0.0,10837.3,5725.051,1.001
u_slope_integration_cost[2],0.0,0.003,-0.008,0.007,0.0,0.0,12867.607,6096.134,1.002
u_slope_integration_cost[3],-0.001,0.004,-0.009,0.006,0.0,0.0,10747.107,6145.507,1.001
u_slope_integration_cost[4],0.0,0.004,-0.007,0.007,0.0,0.0,12163.785,6024.103,1.001
u_slope_integration_cost[5],0.0,0.003,-0.006,0.007,0.0,0.0,13299.222,6350.404,1.0
u_slope_integration_cost[6],-0.0,0.004,-0.007,0.008,0.0,0.0,10473.825,5544.327,1.001
u_slope_integration_cost[7],0.0,0.003,-0.007,0.007,0.0,0.0,11616.065,5675.274,1.0
u_slope_integration_cost[8],-0.001,0.004,-0.008,0.006,0.0,0.0,12041.747,6207.462,1.001
u_slope_integration_cost[9],0.0,0.004,-0.007,0.008,0.0,0.0,12134.024,5981.94,1.001
u_slope_integration_cost[10],0.001,0.003,-0.006,0.008,0.0,0.0,12216.712,6778.934,1.0
u_slope_integration_cost[11],0.0,0.003,-0.006,0.008,0.0,0.0,12346.86,6270.802,1.001
u_slope_integration_cost[12],0.0,0.003,-0.007,0.007,0.0,0.0,12290.921,5965.005,1.002
u_slope_integration_cost[13],0.0,0.004,-0.007,0.008,0.0,0.0,13302.319,5769.685,1.001
u_slope_integration_cost[14],-0.001,0.003,-0.008,0.006,0.0,0.0,12282.299,6304.351,1.0
u_slope_integration_cost[15],-0.0,0.003,-0.007,0.007,0.0,0.0,12323.497,5878.078,1.001
u_slope_integration_cost[16],-0.0,0.003,-0.007,0.007,0.0,0.0,11593.069,6072.108,1.001
u_slope_integration_cost[17],-0.0,0.003,-0.007,0.007,0.0,0.0,11525.563,5523.806,1.002
u_slope_integration_cost[18],-0.001,0.004,-0.008,0.007,0.0,0.0,11011.985,5591.265,1.001
u_slope_integration_cost[19],0.001,0.004,-0.006,0.008,0.0,0.0,11635.802,5658.229,1.002
u_slope_integration_cost[20],-0.0,0.003,-0.007,0.007,0.0,0.0,14914.718,5583.369,1.001
u_slope_integration_cost[21],-0.0,0.003,-0.007,0.007,0.0,0.0,12849.596,6837.359,1.001
u_slope_integration_cost[22],0.001,0.004,-0.007,0.008,0.0,0.0,12202.244,5476.048,1.001
u_slope_integration_cost[23],0.0,0.003,-0.006,0.008,0.0,0.0,12881.188,6680.781,1.001
u_slope_integration_cost[24],-0.0,0.003,-0.007,0.007,0.0,0.0,13008.866,6265.449,1.001
u_slope_integration_cost[25],0.0,0.003,-0.007,0.007,0.0,0.0,14277.411,5909.42,1.001
u_slope_integration_cost[26],0.002,0.004,-0.005,0.011,0.0,0.0,8073.503,6051.22,1.0
u_slope_integration_cost[27],-0.0,0.004,-0.008,0.007,0.0,0.0,10559.222,5534.131,1.001
u_slope_integration_cost[28],-0.0,0.003,-0.007,0.007,0.0,0.0,14131.346,6314.392,1.001
u_slope_integration_cost[29],-0.0,0.003,-0.007,0.007,0.0,0.0,13938.222,6164.429,1.003
u_slope_integration_cost[30],0.0,0.003,-0.007,0.007,0.0,0.0,13778.36,6084.722,1.001
u_slope_integration_cost[31],-0.0,0.003,-0.008,0.006,0.0,0.0,13213.818,5659.071,1.001
u_slope_integration_cost[32],0.001,0.004,-0.005,0.009,0.0,0.0,10411.692,6195.18,1.0
u_slope_integration_cost[33],0.001,0.004,-0.006,0.009,0.0,0.0,8592.648,6225.948,1.001
u_slope_integration_cost[34],-0.0,0.003,-0.007,0.006,0.0,0.0,15016.393,6017.986,1.0
u_slope_integration_cost[35],-0.0,0.003,-0.007,0.006,0.0,0.0,11988.618,5699.779,1.0
u_slope_integration_cost[36],0.001,0.004,-0.006,0.009,0.0,0.0,10899.425,5903.576,1.0
u_slope_integration_cost[37],-0.001,0.004,-0.008,0.006,0.0,0.0,10862.871,6024.706,1.001
u_slope_integration_cost[38],0.001,0.004,-0.006,0.009,0.0,0.0,10366.472,5414.029,1.001
u_slope_integration_cost[39],-0.0,0.004,-0.007,0.008,0.0,0.0,13470.574,6102.66,1.001
u_slope_integration_cost[40],-0.0,0.004,-0.007,0.007,0.0,0.0,13111.941,6150.821,1.0
u_slope_integration_cost[41],0.0,0.004,-0.007,0.008,0.0,0.0,13368.718,5978.976,1.001
u_slope_integration_cost[42],-0.001,0.003,-0.008,0.006,0.0,0.0,11426.062,6087.107,1.001
u_slope_integration_cost[43],-0.001,0.004,-0.008,0.006,0.0,0.0,10588.062,5908.931,1.0
u_slope_integration_cost[44],0.001,0.004,-0.006,0.008,0.0,0.0,10002.091,5772.421,1.001
u_slope_integration_cost[45],0.0,0.003,-0.006,0.008,0.0,0.0,13435.51,5971.511,1.0
u_slope_integration_cost[46],0.001,0.003,-0.006,0.008,0.0,0.0,11454.788,6076.85,1.001
u_slope_integration_cost[47],-0.001,0.004,-0.01,0.005,0.0,0.0,8554.344,6017.713,1.0
u_slope_integration_cost[48],-0.0,0.004,-0.008,0.007,0.0,0.0,14186.965,5574.416,1.001
u_slope_integration_cost[49],0.001,0.004,-0.006,0.008,0.0,0.0,13344.591,6429.61,1.001
u_slope_integration_cost[50],0.0,0.003,-0.007,0.008,0.0,0.0,11065.819,6082.792,1.001
u_slope_integration_cost[51],-0.0,0.003,-0.007,0.007,0.0,0.0,13251.117,6135.536,1.001
u_slope_integration_cost[52],-0.0,0.004,-0.008,0.007,0.0,0.0,10281.288,5415.853,1.001
u_slope_integration_cost[53],-0.002,0.004,-0.01,0.005,0.0,0.0,8375.194,5478.999,1.0
u_slope_integration_cost[54],0.0,0.004,-0.007,0.008,0.0,0.0,12807.446,5857.38,1.001
u_slope_integration_cost[55],-0.001,0.003,-0.008,0.006,0.0,0.0,11846.642,6410.456,1.0
u_slope_integration_cost[56],-0.0,0.004,-0.007,0.007,0.0,0.0,13034.165,6116.39,1.001
u_slope_integration_cost[57],-0.0,0.004,-0.008,0.006,0.0,0.0,14762.355,5840.873,1.001
u_slope_integration_cost[58],-0.0,0.004,-0.009,0.006,0.0,0.0,13165.745,6445.325,1.001
u_slope_integration_cost[59],-0.002,0.004,-0.01,0.005,0.0,0.0,8021.221,5404.377,1.0
u_slope_integration_cost[60],0.002,0.004,-0.004,0.011,0.0,0.0,6567.19,6011.511,1.001
u_slope_integration_cost[61],-0.0,0.004,-0.008,0.007,0.0,0.0,12389.35,5835.913,1.0
u_slope_integration_cost[62],-0.0,0.004,-0.008,0.007,0.0,0.0,13485.489,6227.848,1.001
u_slope_integration_cost[63],-0.0,0.004,-0.008,0.007,0.0,0.0,13145.715,6090.293,1.001
u_slope_integration_cost[64],-0.001,0.004,-0.009,0.006,0.0,0.0,9945.5,5711.761,1.0
u_slope_integration_cost[65],0.0,0.003,-0.006,0.008,0.0,0.0,11778.035,6218.161,1.0
u_slope_integration_cost[66],0.001,0.004,-0.006,0.008,0.0,0.0,12872.579,6684.95,1.001
u_slope_integration_cost[67],-0.001,0.004,-0.009,0.005,0.0,0.0,9116.908,6064.697,1.0
u_slope_integration_cost[68],0.002,0.004,-0.004,0.011,0.0,0.0,6492.769,6481.7,1.0
u_slope_integration_cost[69],-0.0,0.004,-0.008,0.007,0.0,0.0,15170.835,6187.934,1.001
u_slope_integration_cost[70],0.001,0.004,-0.006,0.009,0.0,0.0,10591.169,5976.645,1.0
u_slope_integration_cost[71],0.0,0.003,-0.007,0.007,0.0,0.0,11024.063,6086.324,1.0
u_slope_integration_cost[72],0.0,0.003,-0.007,0.007,0.0,0.0,12618.331,6418.7,1.0
u_slope_integration_cost[73],0.001,0.003,-0.005,0.009,0.0,0.0,8385.444,6524.513,1.001
u_slope_integration_cost[74],0.001,0.003,-0.006,0.008,0.0,0.0,9890.158,5723.694,1.001
u_slope_integration_cost[75],-0.001,0.004,-0.009,0.007,0.0,0.0,10004.46,5338.494,1.001
u_slope_integration_cost[76],0.0,0.003,-0.007,0.007,0.0,0.0,12085.921,5955.861,1.001
u_slope_integration_cost[77],-0.0,0.003,-0.008,0.006,0.0,0.0,14350.319,6167.192,1.001
u_slope_integration_cost[78],0.0,0.003,-0.007,0.007,0.0,0.0,13782.323,5872.498,1.0
u_slope_integration_cost[79],-0.001,0.004,-0.008,0.006,0.0,0.0,11841.181,5967.826,1.001
u_slope_integration_cost[80],0.001,0.004,-0.006,0.008,0.0,0.0,10306.679,5852.568,1.0
u_slope_integration_cost[81],-0.0,0.003,-0.008,0.006,0.0,0.0,12772.652,5485.505,1.0
u_slope_integration_cost[82],0.0,0.003,-0.007,0.008,0.0,0.0,13573.015,6325.402,1.0
u_slope_integration_cost[83],-0.001,0.003,-0.007,0.006,0.0,0.0,11451.75,6198.265,1.001
u_slope_integration_cost[84],-0.0,0.003,-0.007,0.006,0.0,0.0,12600.882,6607.174,1.001
u_slope_integration_cost[85],-0.0,0.004,-0.008,0.007,0.0,0.0,12762.36,5448.72,1.001
u_slope_integration_cost[86],-0.0,0.003,-0.008,0.006,0.0,0.0,12653.901,5218.931,1.001
u_slope_integration_cost[87],-0.0,0.004,-0.008,0.007,0.0,0.0,12371.41,6205.079,1.001
u_slope_integration_cost[88],0.0,0.003,-0.007,0.007,0.0,0.0,11853.91,6117.761,1.002
u_slope_integration_cost[89],0.0,0.003,-0.006,0.008,0.0,0.0,12368.587,5705.208,1.001
u_slope_integration_cost[90],-0.001,0.003,-0.008,0.006,0.0,0.0,10718.663,5647.573,1.001
u_slope_integration_cost[91],-0.0,0.003,-0.007,0.007,0.0,0.0,14435.941,5736.369,1.001
u_slope_integration_cost[92],0.001,0.004,-0.005,0.009,0.0,0.0,10578.377,5955.736,1.001
u_slope_integration_cost[93],0.0,0.004,-0.007,0.008,0.0,0.0,13397.874,6017.444,1.001
u_slope_integration_cost[94],0.001,0.004,-0.005,0.009,0.0,0.0,10836.208,6109.922,1.001
u_slope_integration_cost[95],0.0,0.003,-0.006,0.008,0.0,0.0,12814.983,6129.832,1.0
u_slope_integration_cost[96],0.0,0.004,-0.006,0.008,0.0,0.0,10288.536,5837.963,1.001
u_slope_integration_cost[97],-0.0,0.003,-0.007,0.007,0.0,0.0,13591.213,6391.022,1.001
u_slope_integration_cost[98],0.002,0.004,-0.004,0.011,0.0,0.0,7030.804,6002.22,1.0
u_slope_integration_cost[99],0.0,0.003,-0.006,0.007,0.0,0.0,12376.327,5884.682,1.0
u_slope_integration_cost[100],0.001,0.004,-0.007,0.008,0.0,0.0,13374.76,6215.069,1.0
u_slope_integration_cost[101],-0.0,0.003,-0.008,0.006,0.0,0.0,12387.138,5888.38,1.001
u_slope_integration_cost[102],0.0,0.004,-0.007,0.008,0.0,0.0,10278.256,5427.8,1.001
u_slope_integration_cost[103],-0.001,0.004,-0.009,0.005,0.0,0.0,10068.281,6032.359,1.001
u_slope_integration_cost[104],-0.0,0.003,-0.008,0.006,0.0,0.0,13997.945,5664.984,1.001
u_slope_integration_cost[105],-0.001,0.004,-0.008,0.006,0.0,0.0,13198.603,6401.264,1.002
u_slope_integration_cost[106],0.0,0.004,-0.007,0.007,0.0,0.0,11366.229,5787.287,1.001
u_slope_integration_cost[107],-0.001,0.003,-0.008,0.006,0.0,0.0,12206.78,5798.985,1.002
u_slope_integration_cost[108],-0.001,0.004,-0.008,0.006,0.0,0.0,11187.024,6657.521,1.0
u_slope_integration_cost[109],-0.001,0.003,-0.008,0.006,0.0,0.0,11485.538,6222.592,1.002
u_slope_integration_cost[110],0.001,0.003,-0.006,0.008,0.0,0.0,11413.138,6426.479,1.002
u_slope_integration_cost[111],-0.001,0.003,-0.007,0.006,0.0,0.0,12650.143,6274.748,1.001
u_slope_integration_cost[112],-0.0,0.003,-0.008,0.006,0.0,0.0,11910.566,6454.239,1.001
u_slope_integration_cost[113],0.0,0.004,-0.006,0.008,0.0,0.0,10383.415,6233.251,1.001
u_slope_integration_cost[114],0.001,0.004,-0.005,0.009,0.0,0.0,9905.392,6172.535,1.0
u_slope_integration_cost[115],0.001,0.003,-0.006,0.008,0.0,0.0,15288.898,6310.736,1.001
u_slope_integration_cost[116],0.001,0.003,-0.006,0.008,0.0,0.0,11995.225,5849.577,1.001
u_slope_integration_cost[117],-0.001,0.004,-0.008,0.006,0.0,0.0,11925.442,5550.767,1.001
u_slope_integration_cost[118],-0.001,0.004,-0.008,0.007,0.0,0.0,11914.43,5697.473,1.001
u_slope_integration_cost[119],-0.001,0.004,-0.009,0.006,0.0,0.0,11086.87,6479.974,1.001
u_slope_integration_cost[120],-0.0,0.003,-0.008,0.006,0.0,0.0,15113.507,6143.837,1.001
u_slope_integration_cost[121],-0.0,0.003,-0.007,0.007,0.0,0.0,12669.848,6096.306,1.001
u_slope_integration_cost[122],-0.001,0.004,-0.009,0.005,0.0,0.0,10161.506,6159.316,1.0
u_slope_integration_cost[123],-0.0,0.004,-0.008,0.007,0.0,0.0,12462.043,6213.583,1.0
u_slope_integration_cost[124],-0.0,0.004,-0.007,0.007,0.0,0.0,13511.931,5043.405,1.001
u_slope_integration_cost[125],0.002,0.004,-0.004,0.011,0.0,0.0,5766.786,6256.191,1.0
u_slope_integration_cost[126],0.0,0.004,-0.007,0.008,0.0,0.0,12827.965,6028.009,1.001
u_slope_integration_cost[127],0.002,0.004,-0.005,0.01,0.0,0.0,8419.125,6099.016,1.001
u_slope_integration_cost[128],0.0,0.004,-0.007,0.007,0.0,0.0,12072.991,6419.614,1.001
u_slope_integration_cost[129],0.0,0.003,-0.007,0.008,0.0,0.0,11298.739,5512.262,1.001
u_slope_integration_cost[130],0.0,0.004,-0.008,0.007,0.0,0.0,14461.523,6102.851,1.001
u_slope_integration_cost[131],0.0,0.004,-0.007,0.007,0.0,0.0,10019.229,5929.109,1.002
u_slope_integration_cost[132],-0.0,0.003,-0.007,0.007,0.0,0.0,12206.255,6280.266,1.001
u_slope_integration_cost[133],0.0,0.003,-0.007,0.007,0.0,0.0,13281.164,5938.041,1.001
u_slope_integration_cost[134],0.0,0.003,-0.006,0.008,0.0,0.0,10723.38,5875.525,1.001
u_slope_integration_cost[135],-0.0,0.003,-0.008,0.006,0.0,0.0,12838.378,6251.813,1.002
u_slope_integration_cost[136],-0.001,0.004,-0.009,0.005,0.0,0.0,9471.584,5937.934,1.001
u_slope_integration_cost[137],0.001,0.004,-0.006,0.008,0.0,0.0,10053.896,5825.478,1.0
u_slope_integration_cost[138],-0.0,0.004,-0.008,0.007,0.0,0.0,12792.944,6092.816,1.001
u_slope_integration_cost[139],0.001,0.004,-0.005,0.009,0.0,0.0,9351.122,6083.673,1.0
u_slope_integration_cost[140],-0.0,0.004,-0.007,0.007,0.0,0.0,12961.299,6064.433,1.001
u_slope_integration_cost[141],-0.0,0.003,-0.008,0.006,0.0,0.0,12774.587,6255.514,1.001
u_slope_integration_cost[142],-0.001,0.004,-0.009,0.005,0.0,0.0,8462.336,5617.693,1.001
u_slope_integration_cost[143],0.001,0.004,-0.006,0.009,0.0,0.0,11279.231,6190.631,1.0
u_slope_integration_cost[144],0.0,0.003,-0.007,0.007,0.0,0.0,15070.939,6430.561,1.001
u_slope_integration_cost[145],-0.001,0.004,-0.008,0.006,0.0,0.0,11394.755,5782.634,1.001
u_slope_integration_cost[146],0.0,0.003,-0.007,0.007,0.0,0.0,13907.776,6022.7,1.002
u_slope_integration_cost[147],0.001,0.003,-0.005,0.009,0.0,0.0,9878.136,6117.851,1.0
u_slope_integration_cost[148],-0.0,0.003,-0.007,0.007,0.0,0.0,10690.345,5994.962,1.0
u_slope_integration_cost[149],-0.0,0.003,-0.007,0.007,0.0,0.0,11593.886,6139.556,1.001
u_slope_integration_cost[150],-0.001,0.004,-0.009,0.005,0.0,0.0,8530.783,6245.601,1.001
u_slope_integration_cost[151],0.001,0.004,-0.006,0.009,0.0,0.0,11153.163,5925.402,1.0
u_slope_integration_cost[152],0.0,0.003,-0.007,0.007,0.0,0.0,13947.63,6232.475,1.0
u_slope_integration_cost[153],0.0,0.004,-0.007,0.008,0.0,0.0,12511.68,6011.944,1.001
u_slope_integration_cost[154],0.001,0.003,-0.005,0.008,0.0,0.0,10812.672,5905.394,1.001
u_slope_integration_cost[155],-0.001,0.004,-0.009,0.005,0.0,0.0,9938.616,6190.423,1.001
u_slope_integration_cost[156],-0.0,0.004,-0.008,0.006,0.0,0.0,11553.442,6013.65,1.0
u_slope_integration_cost[157],0.0,0.003,-0.007,0.006,0.0,0.0,13095.117,5890.801,1.002
u_slope_integration_cost[158],0.0,0.003,-0.007,0.007,0.0,0.0,12577.06,6517.772,1.001
