,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_gpt2_surprisal[90],-0.073,0.79,-1.633,1.348,0.007,0.009,11286.074,5876.877,1.0
u_slope_raw_gpt2_surprisal[91],0.069,0.844,-1.536,1.631,0.008,0.011,11598.887,5703.204,1.0
u_slope_raw_gpt2_surprisal[92],-0.261,0.864,-1.828,1.437,0.008,0.011,13052.744,5655.645,1.0
u_slope_raw_gpt2_surprisal[93],0.176,0.76,-1.253,1.606,0.007,0.009,12147.713,5907.334,1.001
u_slope_raw_gpt2_surprisal[94],-0.122,0.934,-1.864,1.605,0.008,0.011,12983.369,6299.516,1.001
u_slope_raw_gpt2_surprisal[95],-0.045,0.797,-1.476,1.552,0.007,0.01,12414.165,6055.796,1.001
u_slope_raw_gpt2_surprisal[96],-0.117,0.774,-1.532,1.347,0.007,0.009,11473.386,6088.698,1.001
u_slope_raw_gpt2_surprisal[97],0.162,0.823,-1.439,1.624,0.007,0.011,12738.94,5558.857,1.001
u_slope_raw_gpt2_surprisal[98],-0.065,0.788,-1.497,1.477,0.008,0.009,10741.918,5953.911,1.0
u_slope_raw_gpt2_surprisal[99],0.573,0.776,-0.91,2.008,0.007,0.009,12210.847,5754.727,1.001
u_slope_raw_gpt2_surprisal[100],-0.388,0.87,-2.055,1.212,0.007,0.011,15397.753,5759.76,1.001
u_slope_raw_gpt2_surprisal[101],-0.677,0.94,-2.46,1.064,0.008,0.011,12578.816,6254.688,1.0
u_slope_raw_gpt2_surprisal[102],0.053,0.82,-1.57,1.569,0.007,0.01,12633.98,6052.914,1.001
u_slope_raw_gpt2_surprisal[103],0.73,0.828,-0.834,2.291,0.007,0.01,12977.904,5903.335,1.0
u_slope_raw_gpt2_surprisal[104],0.433,0.707,-0.875,1.78,0.006,0.009,12398.85,5818.241,1.0
u_slope_raw_gpt2_surprisal[105],-0.337,0.853,-1.966,1.215,0.008,0.011,12357.902,5734.317,1.0
u_slope_raw_gpt2_surprisal[106],-0.835,0.888,-2.555,0.777,0.008,0.011,11949.939,6170.279,1.001
u_slope_raw_gpt2_surprisal[107],-0.094,0.883,-1.74,1.572,0.008,0.01,10899.781,5647.452,1.001
u_slope_raw_gpt2_surprisal[108],0.312,0.757,-1.078,1.749,0.007,0.01,12341.404,5786.806,1.001
u_slope_raw_gpt2_surprisal[109],2.121,0.826,0.588,3.664,0.008,0.01,11050.454,6265.661,1.0
u_slope_raw_gpt2_surprisal[110],-0.142,0.76,-1.596,1.258,0.007,0.009,10625.304,6041.061,1.0
u_slope_raw_gpt2_surprisal[111],0.652,0.71,-0.712,1.961,0.006,0.009,14394.764,5985.423,1.0
u_slope_raw_gpt2_surprisal[112],-0.134,0.842,-1.662,1.478,0.007,0.01,12898.032,5506.482,1.0
u_slope_raw_gpt2_surprisal[113],-0.381,0.76,-1.809,1.044,0.007,0.009,10996.106,5782.706,1.0
u_slope_raw_gpt2_surprisal[114],-0.233,0.818,-1.765,1.31,0.008,0.01,10875.603,6156.487,1.0
u_slope_raw_gpt2_surprisal[115],1.381,0.84,-0.188,2.982,0.008,0.009,10366.396,6395.463,1.001
u_slope_raw_gpt2_surprisal[116],0.045,0.845,-1.515,1.64,0.008,0.01,11840.192,5834.408,1.0
u_slope_raw_gpt2_surprisal[117],0.244,0.767,-1.174,1.675,0.007,0.009,11991.492,5985.389,1.001
u_slope_raw_gpt2_surprisal[118],0.139,0.781,-1.345,1.616,0.007,0.01,13024.452,6187.858,1.0
u_slope_raw_gpt2_surprisal[119],-0.178,0.805,-1.653,1.386,0.007,0.01,12562.479,6329.651,1.0
u_slope_raw_gpt2_surprisal[120],0.054,0.811,-1.481,1.592,0.007,0.009,13427.821,6017.415,1.0
u_slope_raw_gpt2_surprisal[121],-0.747,0.809,-2.224,0.766,0.008,0.01,10402.452,5592.48,1.001
u_slope_raw_gpt2_surprisal[122],0.804,0.769,-0.597,2.275,0.007,0.011,12855.681,5768.086,1.001
u_slope_raw_gpt2_surprisal[123],-0.483,0.689,-1.76,0.843,0.006,0.009,12968.886,5441.646,1.0
u_slope_raw_gpt2_surprisal[124],-0.284,0.869,-1.88,1.362,0.007,0.011,14296.137,5435.863,1.0
u_slope_raw_gpt2_surprisal[125],1.48,0.835,-0.115,3.044,0.007,0.011,13229.689,5350.852,1.001
u_slope_raw_gpt2_surprisal[126],-1.092,0.824,-2.698,0.431,0.007,0.011,12382.99,5118.587,1.002
u_slope_raw_gpt2_surprisal[127],-0.085,0.863,-1.78,1.452,0.008,0.01,11468.839,5908.383,1.001
u_slope_raw_gpt2_surprisal[128],1.488,0.763,-0.004,2.881,0.007,0.009,13052.384,6614.634,1.0
u_slope_raw_gpt2_surprisal[129],0.196,0.863,-1.393,1.832,0.008,0.01,10662.654,6471.636,1.001
u_slope_raw_gpt2_surprisal[130],1.115,0.804,-0.392,2.664,0.007,0.011,13038.758,5250.367,1.0
u_slope_raw_gpt2_surprisal[131],-0.191,0.963,-1.974,1.648,0.009,0.012,11843.285,5955.233,1.0
u_slope_raw_gpt2_surprisal[132],0.009,0.988,-1.951,1.77,0.009,0.012,11736.112,6526.103,1.0
u_slope_raw_gpt2_surprisal[133],0.395,0.781,-1.068,1.881,0.007,0.009,11722.303,5822.043,1.001
u_slope_raw_gpt2_surprisal[134],-0.152,0.862,-1.731,1.496,0.007,0.01,13336.242,6402.258,1.001
u_slope_raw_gpt2_surprisal[135],-0.564,0.819,-2.044,1.013,0.008,0.01,11522.566,5823.197,1.0
u_slope_raw_gpt2_surprisal[136],1.587,0.793,0.171,3.155,0.008,0.01,9964.899,5621.793,1.0
u_slope_raw_gpt2_surprisal[137],-0.359,0.703,-1.689,0.903,0.007,0.01,9583.038,6179.656,1.001
u_slope_raw_gpt2_surprisal[138],0.113,0.816,-1.432,1.649,0.008,0.01,10375.955,5697.407,1.0
u_slope_raw_gpt2_surprisal[139],0.036,0.966,-1.769,1.827,0.009,0.011,10952.365,6168.89,1.001
u_slope_raw_gpt2_surprisal[140],0.34,0.814,-1.159,1.918,0.008,0.01,11099.154,5726.697,1.001
u_slope_raw_gpt2_surprisal[141],-0.038,0.982,-1.911,1.747,0.01,0.012,10442.391,5574.272,1.0
u_slope_raw_gpt2_surprisal[142],-0.187,0.855,-1.717,1.514,0.008,0.01,12393.326,5831.174,1.0
u_slope_raw_gpt2_surprisal[143],0.588,0.841,-0.983,2.169,0.008,0.01,12425.891,5606.652,1.001
u_slope_raw_gpt2_surprisal[144],0.171,0.781,-1.334,1.579,0.007,0.01,12224.978,5957.987,1.0
u_slope_raw_gpt2_surprisal[145],-0.209,0.824,-1.878,1.23,0.007,0.01,12582.616,5584.184,1.002
u_slope_raw_gpt2_surprisal[146],-0.185,0.799,-1.738,1.245,0.007,0.01,11697.696,5974.827,1.0
u_slope_raw_gpt2_surprisal[147],-0.596,0.818,-2.096,0.991,0.007,0.012,12963.131,5278.582,1.002
u_slope_raw_gpt2_surprisal[148],0.055,0.679,-1.18,1.335,0.006,0.009,12432.903,5954.263,1.0
u_slope_raw_gpt2_surprisal[149],-0.336,0.814,-1.897,1.146,0.007,0.01,13296.023,6056.225,1.0
u_slope_raw_gpt2_surprisal[150],-0.27,0.846,-1.847,1.287,0.007,0.01,13693.478,6176.18,1.0
u_slope_raw_gpt2_surprisal[151],0.171,0.728,-1.175,1.551,0.006,0.009,13058.983,6048.375,1.0
u_slope_raw_gpt2_surprisal[152],-0.477,0.855,-2.039,1.155,0.008,0.01,12721.37,5541.477,1.0
u_slope_raw_gpt2_surprisal[153],1.895,0.777,0.473,3.39,0.007,0.009,12352.515,5794.911,1.0
u_slope_raw_gpt2_surprisal[154],-0.031,0.984,-1.906,1.78,0.009,0.012,12854.433,5966.81,1.0
u_slope_raw_gpt2_surprisal[155],-0.368,0.713,-1.698,0.97,0.006,0.009,13384.966,5418.322,1.0
u_slope_raw_gpt2_surprisal[156],-0.092,0.847,-1.634,1.533,0.007,0.011,13499.432,6130.833,1.0
u_slope_raw_gpt2_surprisal[157],-0.299,0.822,-1.832,1.241,0.008,0.01,10893.268,6201.618,1.001
u_slope_raw_gpt2_surprisal[158],0.046,0.785,-1.433,1.493,0.007,0.01,12210.086,5973.805,1.0
u_slope_raw_gpt2_surprisal[159],0.34,0.678,-0.919,1.647,0.006,0.008,11222.036,6003.054,1.001
u_slope_raw_gpt2_surprisal[160],-0.219,0.805,-1.703,1.317,0.007,0.009,13505.597,5904.488,1.0
u_slope_raw_gpt2_surprisal[161],0.911,0.767,-0.524,2.367,0.007,0.009,12067.432,5886.727,1.0
u_slope_raw_gpt2_surprisal[162],0.045,0.954,-1.752,1.787,0.008,0.011,12656.237,6384.579,1.0
u_slope_raw_gpt2_surprisal[163],0.132,0.856,-1.451,1.773,0.007,0.011,13246.579,5573.212,1.001
u_slope_raw_gpt2_surprisal[164],-0.285,0.818,-1.812,1.245,0.008,0.009,11555.167,5929.825,1.0
u_slope_raw_gpt2_surprisal[165],0.116,0.868,-1.462,1.779,0.008,0.01,11879.74,6379.28,1.0
u_slope_raw_gpt2_surprisal[166],-0.625,0.759,-2.004,0.825,0.006,0.009,14185.691,6152.012,1.001
u_slope_raw_gpt2_surprisal[167],1.344,0.882,-0.377,2.94,0.008,0.012,12878.074,5743.364,1.001
u_slope_raw_gpt2_surprisal[168],0.355,0.85,-1.275,1.904,0.008,0.01,11231.955,5843.302,1.0
u_slope_raw_gpt2_surprisal[169],0.467,0.739,-0.913,1.848,0.006,0.009,13416.682,5770.327,1.001
u_slope_raw_gpt2_surprisal[170],1.008,0.838,-0.576,2.566,0.007,0.01,14479.27,6398.844,1.0
u_slope_raw_gpt2_surprisal[171],0.179,0.798,-1.247,1.715,0.007,0.009,13203.748,6519.131,1.0
u_slope_raw_gpt2_surprisal[172],0.175,0.805,-1.403,1.666,0.008,0.009,10381.503,6457.124,1.0
u_slope_raw_gpt2_surprisal[173],-0.075,0.809,-1.579,1.442,0.007,0.01,12085.38,6456.844,1.0
u_slope_raw_gpt2_surprisal[174],0.371,0.816,-1.184,1.89,0.007,0.011,12640.366,5806.855,1.001
u_slope_raw_gpt2_surprisal[175],-0.59,0.807,-2.146,0.933,0.008,0.011,11545.363,5911.843,1.001
u_slope_raw_gpt2_surprisal[176],-0.545,0.83,-2.131,0.998,0.008,0.01,11646.638,6007.702,1.0
u_slope_raw_gpt2_surprisal[177],-0.796,0.912,-2.577,0.846,0.008,0.012,12453.828,5784.929,1.0
u_slope_raw_gpt2_surprisal[178],-0.269,0.937,-2.029,1.488,0.008,0.011,12701.663,5605.788,1.0
u_slope_raw_gpt2_surprisal[179],0.556,0.812,-0.914,2.1,0.007,0.009,12362.731,6094.124,1.0
sigma_u0,0.246,0.013,0.223,0.271,0.001,0.001,195.134,363.244,1.015
sigma_slope_gpt2_surprisal,0.011,0.002,0.008,0.015,0.0,0.0,3134.553,4177.006,1.0
sigma_eps,0.258,0.001,0.257,0.26,0.0,0.0,12295.988,5725.041,1.001
u0[0],-0.163,0.025,-0.209,-0.115,0.003,0.001,60.142,184.549,1.051
u0[1],-0.054,0.023,-0.098,-0.011,0.003,0.001,50.013,134.476,1.064
u0[2],-0.194,0.025,-0.243,-0.149,0.003,0.001,61.968,165.661,1.051
u0[3],-0.256,0.026,-0.305,-0.209,0.003,0.001,65.522,176.632,1.049
u0[4],-0.441,0.025,-0.489,-0.396,0.003,0.001,58.924,176.868,1.053
u0[5],0.193,0.025,0.146,0.24,0.003,0.001,57.812,150.171,1.055
u0[6],0.287,0.038,0.217,0.358,0.003,0.001,225.234,791.88,1.019
u0[7],0.023,0.025,-0.025,0.071,0.003,0.001,63.649,163.38,1.051
u0[8],0.167,0.025,0.122,0.215,0.003,0.001,59.354,152.259,1.054
u0[9],-0.168,0.05,-0.263,-0.077,0.003,0.001,323.85,1958.446,1.013
u0[10],-0.159,0.025,-0.207,-0.112,0.003,0.001,64.66,181.844,1.05
u0[11],-0.025,0.026,-0.074,0.022,0.003,0.001,60.012,177.997,1.05
u0[12],0.096,0.025,0.049,0.145,0.003,0.001,65.648,173.434,1.05
u0[13],0.403,0.038,0.331,0.476,0.003,0.001,232.391,729.114,1.017
u0[14],0.026,0.025,-0.023,0.071,0.003,0.001,64.658,181.351,1.049
u0[15],-0.442,0.026,-0.491,-0.395,0.003,0.001,70.411,178.872,1.046
u0[16],-0.031,0.028,-0.08,0.022,0.003,0.001,81.362,250.247,1.04
u0[17],0.143,0.025,0.093,0.187,0.003,0.001,61.311,178.173,1.052
u0[18],0.353,0.129,0.114,0.598,0.002,0.002,4461.172,5255.687,1.001
u0[19],-0.199,0.025,-0.247,-0.152,0.003,0.001,62.56,190.106,1.051
u0[20],-0.094,0.025,-0.14,-0.046,0.003,0.001,68.015,157.695,1.049
u0[21],-0.02,0.026,-0.07,0.028,0.003,0.001,74.99,188.485,1.044
u0[22],0.21,0.025,0.163,0.258,0.003,0.001,65.503,175.16,1.049
u0[23],-0.267,0.025,-0.315,-0.22,0.003,0.001,59.554,193.721,1.052
u0[24],-0.426,0.025,-0.474,-0.379,0.003,0.001,65.029,182.039,1.048
u0[25],0.258,0.025,0.21,0.304,0.003,0.001,60.409,164.023,1.053
u0[26],0.295,0.025,0.246,0.342,0.003,0.001,65.093,186.901,1.05
u0[27],-0.068,0.033,-0.13,-0.005,0.003,0.001,130.294,388.235,1.027
u0[28],-0.047,0.026,-0.095,0.002,0.003,0.001,66.885,181.711,1.048
u0[29],0.11,0.025,0.063,0.157,0.003,0.001,64.539,160.27,1.052
u0[30],0.223,0.025,0.178,0.274,0.003,0.001,57.908,174.704,1.054
u0[31],0.086,0.026,0.039,0.138,0.003,0.001,61.639,195.677,1.05
u0[32],-0.035,0.026,-0.086,0.014,0.003,0.001,65.75,181.038,1.047
u0[33],-0.214,0.026,-0.26,-0.163,0.003,0.001,64.899,187.469,1.049
u0[34],0.112,0.025,0.064,0.16,0.003,0.001,60.374,167.089,1.053
u0[35],0.061,0.023,0.018,0.105,0.003,0.001,50.667,136.052,1.063
u0[36],-0.207,0.024,-0.256,-0.163,0.003,0.001,56.923,167.663,1.055
u0[37],0.195,0.025,0.147,0.242,0.003,0.001,63.892,173.317,1.051
u0[38],-0.187,0.025,-0.235,-0.138,0.003,0.001,63.627,193.741,1.05
u0[39],-0.024,0.025,-0.073,0.022,0.003,0.001,62.4,172.613,1.052
u0[40],-0.47,0.093,-0.648,-0.296,0.002,0.001,1655.612,5065.992,1.003
u0[41],-0.019,0.029,-0.072,0.035,0.003,0.001,86.604,260.083,1.038
u0[42],0.072,0.025,0.024,0.119,0.003,0.001,65.927,160.472,1.05
u0[43],-0.02,0.026,-0.073,0.028,0.003,0.001,79.999,186.164,1.045
u0[44],0.085,0.025,0.039,0.132,0.003,0.001,61.741,176.899,1.051
u0[45],-0.165,0.026,-0.215,-0.116,0.003,0.001,71.306,203.12,1.045
u0[46],-0.417,0.025,-0.465,-0.37,0.003,0.001,67.959,180.557,1.047
u0[47],0.092,0.025,0.045,0.14,0.003,0.001,64.691,161.133,1.049
u0[48],-0.426,0.027,-0.478,-0.375,0.003,0.001,66.631,186.216,1.046
u0[49],0.423,0.027,0.375,0.476,0.003,0.001,70.942,197.755,1.045
u0[50],-0.074,0.027,-0.125,-0.024,0.003,0.001,77.462,201.189,1.042
u0[51],-0.239,0.025,-0.288,-0.194,0.003,0.001,66.174,188.467,1.05
u0[52],-0.084,0.026,-0.134,-0.037,0.003,0.001,69.499,166.721,1.047
u0[53],0.056,0.025,0.009,0.103,0.003,0.001,61.583,158.001,1.051
u0[54],0.093,0.035,0.029,0.161,0.003,0.001,161.235,666.053,1.024
u0[55],0.352,0.025,0.304,0.399,0.003,0.001,63.087,185.407,1.053
u0[56],-0.187,0.025,-0.236,-0.141,0.003,0.001,63.193,172.375,1.05
u0[57],0.332,0.025,0.284,0.381,0.003,0.001,64.638,192.911,1.049
u0[58],-0.715,0.116,-0.929,-0.496,0.002,0.001,3417.11,5864.16,1.001
u0[59],-0.089,0.025,-0.135,-0.039,0.003,0.001,68.379,161.228,1.047
u0[60],-0.047,0.025,-0.096,-0.002,0.003,0.001,57.216,159.352,1.054
u0[61],-0.159,0.115,-0.372,0.057,0.002,0.001,5496.697,6034.612,1.001
u0[62],-0.341,0.026,-0.388,-0.289,0.003,0.001,69.639,177.21,1.047
u0[63],-0.167,0.025,-0.214,-0.12,0.003,0.001,61.04,181.791,1.053
u0[64],-0.256,0.025,-0.302,-0.208,0.003,0.001,66.104,177.583,1.049
u0[65],-0.074,0.025,-0.119,-0.026,0.003,0.001,57.639,170.388,1.055
u0[66],0.217,0.025,0.168,0.265,0.003,0.001,64.35,177.42,1.05
u0[67],-0.145,0.026,-0.194,-0.095,0.003,0.001,68.42,194.908,1.044
u0[68],0.222,0.023,0.177,0.265,0.003,0.001,49.943,124.235,1.063
u0[69],-0.134,0.038,-0.208,-0.063,0.003,0.001,206.531,800.548,1.02
u0[70],-0.439,0.025,-0.487,-0.392,0.003,0.001,67.324,171.376,1.049
u0[71],0.328,0.025,0.281,0.373,0.003,0.001,60.204,161.003,1.052
u0[72],-0.166,0.025,-0.215,-0.121,0.003,0.001,60.934,178.056,1.051
u0[73],-0.201,0.023,-0.248,-0.158,0.003,0.001,54.618,142.494,1.06
u0[74],-0.218,0.023,-0.262,-0.176,0.003,0.001,48.743,120.405,1.064
u0[75],0.105,0.031,0.05,0.167,0.003,0.001,105.321,292.782,1.031
u0[76],0.234,0.025,0.184,0.282,0.003,0.001,67.783,170.467,1.048
u0[77],-0.141,0.026,-0.188,-0.089,0.003,0.001,75.334,196.093,1.044
u0[78],0.006,0.026,-0.04,0.055,0.003,0.001,66.276,184.822,1.05
u0[79],0.119,0.025,0.069,0.165,0.003,0.001,60.033,159.852,1.051
u0[80],0.106,0.025,0.056,0.152,0.003,0.001,55.812,174.006,1.055
u0[81],-0.003,0.025,-0.052,0.042,0.003,0.001,60.6,184.724,1.052
u0[82],-0.259,0.025,-0.304,-0.21,0.003,0.001,58.979,166.114,1.053
u0[83],-0.01,0.023,-0.054,0.033,0.003,0.001,53.535,136.255,1.062
u0[84],-0.04,0.023,-0.084,0.003,0.003,0.001,49.716,128.402,1.063
u0[85],0.276,0.025,0.228,0.324,0.003,0.001,64.366,186.308,1.05
u0[86],-0.406,0.026,-0.459,-0.36,0.003,0.001,67.319,194.066,1.046
u0[87],-0.064,0.025,-0.114,-0.019,0.003,0.001,54.898,163.021,1.057
u0[88],-0.266,0.025,-0.313,-0.217,0.003,0.001,61.671,150.018,1.05
u0[89],0.25,0.128,-0.002,0.479,0.001,0.001,7898.575,6185.378,1.001
u0[90],0.156,0.026,0.107,0.206,0.003,0.001,66.642,180.905,1.048
u0[91],0.137,0.025,0.089,0.184,0.003,0.001,63.196,169.374,1.053
u0[92],0.134,0.025,0.088,0.182,0.003,0.001,66.138,201.951,1.048
u0[93],0.338,0.025,0.289,0.385,0.003,0.001,64.667,185.209,1.051
u0[94],0.046,0.042,-0.031,0.127,0.003,0.001,274.534,920.85,1.014
u0[95],-0.384,0.026,-0.433,-0.337,0.003,0.001,62.897,181.019,1.049
u0[96],-0.337,0.026,-0.385,-0.288,0.003,0.001,70.91,197.339,1.047
u0[97],0.291,0.025,0.245,0.339,0.003,0.001,69.85,183.322,1.05
u0[98],0.117,0.025,0.067,0.162,0.003,0.001,65.42,172.541,1.049
u0[99],0.075,0.025,0.028,0.122,0.003,0.001,60.532,181.415,1.053
u0[100],0.139,0.025,0.092,0.187,0.003,0.001,67.403,169.046,1.05
u0[101],-0.051,0.035,-0.116,0.016,0.003,0.001,173.211,510.6,1.022
u0[102],-0.067,0.026,-0.118,-0.02,0.003,0.001,68.934,196.015,1.044
u0[103],-0.238,0.026,-0.289,-0.189,0.003,0.001,71.846,203.794,1.044
u0[104],-0.045,0.023,-0.089,-0.001,0.003,0.001,49.544,138.884,1.063
u0[105],-0.273,0.025,-0.321,-0.226,0.003,0.001,59.308,176.118,1.051
u0[106],-0.034,0.029,-0.09,0.02,0.003,0.001,110.622,287.786,1.031
u0[107],-0.506,0.035,-0.572,-0.441,0.003,0.001,135.689,580.967,1.025
u0[108],0.056,0.025,0.009,0.104,0.003,0.001,62.832,170.241,1.05
u0[109],0.046,0.026,-0.005,0.094,0.003,0.001,69.647,187.246,1.046
u0[110],-0.081,0.025,-0.127,-0.031,0.003,0.001,65.766,184.851,1.051
u0[111],0.39,0.023,0.345,0.434,0.003,0.001,52.858,146.596,1.06
u0[112],-0.19,0.028,-0.24,-0.135,0.003,0.001,79.584,222.573,1.04
u0[113],0.177,0.025,0.129,0.223,0.003,0.001,64.153,144.939,1.051
u0[114],0.161,0.025,0.11,0.207,0.003,0.001,64.49,193.741,1.052
u0[115],0.444,0.025,0.399,0.49,0.003,0.001,62.364,168.217,1.051
u0[116],0.023,0.025,-0.023,0.071,0.003,0.001,66.227,146.964,1.051
u0[117],0.289,0.023,0.243,0.332,0.003,0.001,52.758,141.046,1.06
u0[118],0.13,0.025,0.08,0.175,0.003,0.001,68.637,170.544,1.047
u0[119],-0.179,0.025,-0.226,-0.133,0.003,0.001,60.844,170.351,1.052
u0[120],-0.237,0.025,-0.285,-0.19,0.003,0.001,59.521,163.548,1.053
u0[121],0.252,0.025,0.202,0.298,0.003,0.001,64.027,180.951,1.05
u0[122],-0.228,0.025,-0.273,-0.179,0.003,0.001,56.332,176.871,1.054
u0[123],-0.294,0.023,-0.338,-0.252,0.003,0.001,48.449,132.669,1.065
u0[124],-0.204,0.028,-0.258,-0.151,0.003,0.001,91.385,236.927,1.039
u0[125],0.249,0.025,0.202,0.297,0.003,0.001,63.56,191.888,1.05
u0[126],-0.096,0.025,-0.142,-0.049,0.003,0.001,58.81,163.818,1.053
u0[127],-0.002,0.026,-0.048,0.05,0.003,0.001,70.753,236.945,1.046
u0[128],0.402,0.025,0.355,0.451,0.003,0.001,61.679,183.33,1.051
u0[129],0.242,0.025,0.191,0.285,0.003,0.001,62.972,138.968,1.053
u0[130],0.365,0.025,0.318,0.412,0.003,0.001,60.737,164.251,1.052
u0[131],-0.235,0.08,-0.382,-0.082,0.002,0.001,1112.247,5891.156,1.006
u0[132],-0.101,0.182,-0.437,0.243,0.002,0.002,11829.478,5296.653,1.0
u0[133],0.514,0.025,0.467,0.562,0.003,0.001,66.162,173.999,1.05
u0[134],0.348,0.027,0.299,0.401,0.003,0.001,67.535,234.551,1.046
u0[135],-0.066,0.025,-0.112,-0.017,0.003,0.001,58.061,168.293,1.053
u0[136],0.345,0.025,0.298,0.393,0.003,0.001,58.625,162.344,1.052
u0[137],-0.031,0.023,-0.075,0.012,0.003,0.001,52.618,134.319,1.062
u0[138],-0.374,0.026,-0.427,-0.326,0.003,0.001,68.938,207.508,1.045
u0[139],-0.19,0.04,-0.263,-0.112,0.003,0.001,226.728,689.121,1.017
u0[140],0.507,0.025,0.458,0.553,0.003,0.001,61.314,162.077,1.051
u0[141],-0.237,0.087,-0.395,-0.067,0.002,0.001,2152.188,5359.482,1.002
u0[142],-0.045,0.028,-0.097,0.01,0.003,0.001,76.416,240.666,1.041
u0[143],0.249,0.025,0.201,0.296,0.003,0.001,61.213,121.314,1.052
u0[144],0.443,0.025,0.396,0.489,0.003,0.001,62.738,169.672,1.052
u0[145],-0.195,0.027,-0.247,-0.146,0.003,0.001,67.103,210.853,1.046
u0[146],-0.253,0.026,-0.302,-0.206,0.003,0.001,65.67,187.933,1.048
u0[147],0.023,0.025,-0.024,0.071,0.003,0.001,57.247,137.451,1.055
u0[148],0.327,0.023,0.284,0.371,0.003,0.002,49.819,125.632,1.065
u0[149],-0.153,0.026,-0.203,-0.105,0.003,0.001,71.395,204.819,1.045
u0[150],0.004,0.025,-0.046,0.05,0.003,0.001,62.55,187.017,1.051
u0[151],-0.115,0.024,-0.161,-0.07,0.003,0.001,55.101,142.572,1.058
u0[152],-0.069,0.025,-0.117,-0.022,0.003,0.001,58.871,174.404,1.054
u0[153],0.093,0.026,0.041,0.139,0.003,0.001,60.918,182.105,1.051
u0[154],0.331,0.128,0.084,0.566,0.002,0.002,6124.658,5704.356,1.001
u0[155],-0.348,0.023,-0.393,-0.306,0.003,0.001,53.019,143.381,1.061
u0[156],-0.25,0.025,-0.295,-0.202,0.003,0.001,62.566,177.312,1.052
u0[157],-0.006,0.025,-0.053,0.041,0.003,0.001,58.57,164.494,1.052
u0[158],-0.266,0.025,-0.317,-0.223,0.003,0.001,62.597,108.667,1.05
u0[159],0.727,0.023,0.683,0.77,0.003,0.001,53.952,128.24,1.059
u0[160],0.431,0.025,0.383,0.479,0.003,0.001,64.026,208.371,1.051
u0[161],0.202,0.025,0.154,0.249,0.003,0.001,60.482,196.988,1.051
u0[162],0.015,0.052,-0.082,0.111,0.002,0.001,434.988,1634.076,1.01
u0[163],-0.152,0.026,-0.201,-0.102,0.003,0.001,73.619,202.464,1.044
u0[164],-0.099,0.025,-0.148,-0.055,0.003,0.001,59.546,171.092,1.053
u0[165],-0.078,0.031,-0.136,-0.021,0.003,0.001,112.364,290.746,1.033
u0[166],-0.335,0.023,-0.379,-0.292,0.003,0.001,50.757,139.099,1.062
u0[167],0.373,0.027,0.321,0.421,0.003,0.001,70.468,196.635,1.047
u0[168],0.268,0.025,0.221,0.316,0.003,0.001,60.294,177.015,1.054
u0[169],-0.063,0.025,-0.115,-0.018,0.003,0.001,60.865,175.533,1.052
u0[170],0.061,0.025,0.015,0.109,0.003,0.001,58.504,176.787,1.052
u0[171],0.023,0.025,-0.023,0.07,0.003,0.001,63.172,157.028,1.051
u0[172],-0.034,0.027,-0.083,0.018,0.003,0.001,70.874,203.172,1.044
u0[173],0.054,0.025,0.007,0.101,0.003,0.001,63.97,165.035,1.051
u0[174],-0.262,0.026,-0.313,-0.215,0.003,0.001,59.769,160.051,1.048
u0[175],0.334,0.026,0.287,0.384,0.003,0.001,65.713,181.695,1.049
u0[176],-0.176,0.025,-0.223,-0.128,0.003,0.001,66.455,198.293,1.048
u0[177],0.007,0.027,-0.041,0.06,0.003,0.001,64.211,222.436,1.047
u0[178],-0.087,0.047,-0.176,0.0,0.003,0.001,345.875,1963.18,1.011
u0[179],0.365,0.025,0.316,0.411,0.003,0.001,62.77,173.623,1.051
u_slope_gpt2_surprisal[0],-0.005,0.009,-0.022,0.011,0.0,0.0,11319.903,5871.685,1.001
u_slope_gpt2_surprisal[1],-0.01,0.008,-0.025,0.005,0.0,0.0,10768.345,6137.289,1.0
u_slope_gpt2_surprisal[2],-0.002,0.008,-0.018,0.013,0.0,0.0,9822.997,6227.182,1.0
u_slope_gpt2_surprisal[3],0.0,0.01,-0.017,0.018,0.0,0.0,14058.608,6127.036,1.0
u_slope_gpt2_surprisal[4],-0.006,0.01,-0.026,0.011,0.0,0.0,11681.775,5022.559,1.001
u_slope_gpt2_surprisal[5],-0.002,0.009,-0.019,0.016,0.0,0.0,13446.379,6011.808,1.001
u_slope_gpt2_surprisal[6],0.0,0.011,-0.02,0.021,0.0,0.0,12110.071,6181.581,1.002
u_slope_gpt2_surprisal[7],-0.001,0.008,-0.017,0.015,0.0,0.0,13701.526,6133.124,1.002
u_slope_gpt2_surprisal[8],-0.012,0.009,-0.029,0.005,0.0,0.0,9632.215,5615.753,1.0
u_slope_gpt2_surprisal[9],-0.001,0.011,-0.023,0.019,0.0,0.0,11517.307,5467.024,1.001
u_slope_gpt2_surprisal[10],-0.01,0.01,-0.029,0.007,0.0,0.0,10967.919,5370.214,1.0
u_slope_gpt2_surprisal[11],-0.003,0.009,-0.021,0.013,0.0,0.0,12752.214,6102.279,1.001
u_slope_gpt2_surprisal[12],0.006,0.009,-0.01,0.023,0.0,0.0,9612.187,5910.19,1.001
